Is Block Set?,creativeTab,New Block?,Update,Status,Label,Block Name,Source,Author,Block Type,Block Set Name,Notes,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Coal Ore Slab,coal_ore_slab,WesterosBlocks,,slab,coal_ore,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Coal Ore Stairs,coal_ore_stairs,WesterosBlocks,,stair,coal_ore,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Coal Ore Wall,coal_ore_wall,WesterosBlocks,,wall,coal_ore,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Pale Dark Red,coarse_dark_red_carved_sandstone,,,solid,,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Pale Dark Red Wall,coarse_dark_red_carved_sandstone_wall,,,wall,,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red,coarse_dark_red_sandstone,,,solid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Arrow_slit,coarse_dark_red_sandstone_arrow_slit,,,solid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Arrow_slit_ornate,coarse_dark_red_sandstone_arrow_slit_ornate,,,solid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Arrow_slit_window,coarse_dark_red_sandstone_arrow_slit_window,,,solid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Fence,coarse_dark_red_sandstone_fence,,,fence,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Hopper,coarse_dark_red_sandstone_hopper,,,cuboid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Slab,coarse_dark_red_sandstone_slab,,,slab,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Stairs,coarse_dark_red_sandstone_stairs,,,stair,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Tip,coarse_dark_red_sandstone_tip,,,cuboid,coarse_dark_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Dark Red Wall,coarse_dark_red_sandstone_wall,,,wall,coarse_dark_red_sandstone,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Pale Red,coarse_red_carved_sandstone,,,solid,,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Pale Red Wall,coarse_red_carved_sandstone_wall,,,wall,,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red,coarse_red_dark_cobblestone,,,solid,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Fence,coarse_red_dark_cobblestone_fence,,,fence,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Hopper,coarse_red_dark_cobblestone_hopper,,,cuboid,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Slab,coarse_red_dark_cobblestone_slab,,,slab,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Stairs,coarse_red_dark_cobblestone_stairs,,,stair,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Tip,coarse_red_dark_cobblestone_tip,,,cuboid,coarse_red_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Pale Red Wall,coarse_red_dark_cobblestone_wall,,,wall,coarse_red_dark_cobblestone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red,coarse_red_large_brick,Doku,,solid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Arrow_slit,coarse_red_large_brick_arrow_slit,Doku,,solid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Arrow_slit_ornate,coarse_red_large_brick_arrow_slit_ornate,Doku,,solid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Arrow_slit_window,coarse_red_large_brick_arrow_slit_window,Doku,,solid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Fence,coarse_red_large_brick_fence,Doku,,fence,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Hopper,coarse_red_large_brick_hopper,Doku,,cuboid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Slab,coarse_red_large_brick_slab,Doku,,slab,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Stairs,coarse_red_large_brick_stairs,Doku,,stair,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Tip,coarse_red_large_brick_tip,Doku,,cuboid,coarse_red_large_brick,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Half Ashlar Pale Red Wall,coarse_red_large_brick_wall,Doku,,wall,coarse_red_large_brick,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red,coarse_red_sandstone,,,solid,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Arrow_slit,coarse_red_sandstone_arrow_slit,,,solid,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Arrow_slit_ornate,coarse_red_sandstone_arrow_slit_ornate,,,solid,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Arrow_slit_window,coarse_red_sandstone_arrow_slit_window,,,solid,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Fence,coarse_red_sandstone_fence,,,fence,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Hopper,coarse_red_sandstone_hopper,,,cuboid,coarse_red_sandstone,,,
TRUE,westeros_polished_stone_tab,FALSE,,,Polished Stone Pale Red,coarse_red_sandstone_polished,Doku,,solid,coarse_red_sandstone_polished,,,
TRUE,westeros_polished_stone_tab,FALSE,,,Polished Stone Pale Red Slab,coarse_red_sandstone_polished_slab,Doku,,slab,coarse_red_sandstone_polished,,,
TRUE,westeros_polished_stone_tab,FALSE,,,Polished Stone Pale Red Stairs,coarse_red_sandstone_polished_stairs,Doku,,stair,coarse_red_sandstone_polished,,,
TRUE,westeros_polished_stone_tab,FALSE,,,Polished Stone Pale Red Wall,coarse_red_sandstone_polished_wall,Doku,,wall,coarse_red_sandstone_polished,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Slab,coarse_red_sandstone_slab,,,slab,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Stairs,coarse_red_sandstone_stairs,,,stair,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Tip,coarse_red_sandstone_tip,,,cuboid,coarse_red_sandstone,,,
TRUE,westeros_medium_ashlar_tab,FALSE,,,Medium Ashlar Pale Red Wall,coarse_red_sandstone_wall,,,wall,coarse_red_sandstone,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Cobblestone Keystone Grey,cobble_keystone,,,solid,,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey,cobblestone,,,solid,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Fence,cobblestone_fence,,,fence,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Hopper,cobblestone_hopper,,,cuboid,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Slab,cobblestone_slab,,,slab,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Stairs,cobblestone_stairs,,,stair,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Tip,cobblestone_tip,,,cuboid,cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Normal Grey Wall,cobblestone_wall,,,wall,cobblestone,,,
FALSE,westeros_decor_tab,FALSE,,,Cobweb,cobweb,,,web,,,,
FALSE,westeros_decor_tab,FALSE,,,Coins,coins,,,cuboid-ne,,,,
FALSE,westeros_banners_tab,FALSE,,,Coldwater Banner,coldwater_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_windows_glass_tab,FALSE,,,Coloured Sept Window,coloured_sept_window,,,solid,,,,
FALSE,westeros_banners_tab,FALSE,,,Connington Banner,connington_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Copper Ore,copper_ore,,,solid,copper_ore,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Copper Ore Slab,copper_ore_slab,,,slab,copper_ore,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Copper Ore Stairs,copper_ore_stairs,,,stair,copper_ore,,,
TRUE,westeros_terrain_sets_tab,FALSE,,,Copper Ore Wall,copper_ore_wall,,,wall,copper_ore,,,
TRUE,westeros_water_air_tab,FALSE,,,Brain Coral,coral_brain,,,solid,coral_brain,,,
FALSE,westeros_water_air_tab,FALSE,,,Brain Coral Fan,coral_brain_fan,,,fan,,,,
TRUE,westeros_water_air_tab,FALSE,,,Brain Coral Fence,coral_brain_fence,,,fence,coral_brain,,,
TRUE,westeros_water_air_tab,FALSE,,,Brain Coral Slab,coral_brain_slab,,,slab,coral_brain,,,
TRUE,westeros_water_air_tab,FALSE,,,Brain Coral Stairs,coral_brain_stairs,,,stair,coral_brain,,,
TRUE,westeros_water_air_tab,FALSE,,,Brain Coral Wall,coral_brain_wall,,,wall,coral_brain,,,
FALSE,westeros_water_air_tab,FALSE,,,Brain Coral Web,coral_brain_web,,,plant,,,,
TRUE,westeros_water_air_tab,FALSE,,,Bubble Coral,coral_bubble,,,solid,coral_bubble,,,
FALSE,westeros_water_air_tab,FALSE,,,Bubble Coral Fan,coral_bubble_fan,,,fan,,,,
TRUE,westeros_water_air_tab,FALSE,,,Bubble Coral Fence,coral_bubble_fence,,,fence,coral_bubble,,,
TRUE,westeros_water_air_tab,FALSE,,,Bubble Coral Slab,coral_bubble_slab,,,slab,coral_bubble,,,
TRUE,westeros_water_air_tab,FALSE,,,Bubble Coral Stairs,coral_bubble_stairs,,,stair,coral_bubble,,,
TRUE,westeros_water_air_tab,FALSE,,,Bubble Coral Wall,coral_bubble_wall,,,wall,coral_bubble,,,
FALSE,westeros_water_air_tab,FALSE,,,Bubble Coral Web,coral_bubble_web,,,plant,,,,
TRUE,westeros_water_air_tab,FALSE,,,Fire Coral,coral_fire,,,solid,coral_fire,,,
FALSE,westeros_water_air_tab,FALSE,,,Fire Coral Fan,coral_fire_fan,,,fan,,,,
TRUE,westeros_water_air_tab,FALSE,,,Fire Coral Fence,coral_fire_fence,,,fence,coral_fire,,,
TRUE,westeros_water_air_tab,FALSE,,,Fire Coral Slab,coral_fire_slab,,,slab,coral_fire,,,
TRUE,westeros_water_air_tab,FALSE,,,Fire Coral Stairs,coral_fire_stairs,,,stair,coral_fire,,,
TRUE,westeros_water_air_tab,FALSE,,,Fire Coral Wall,coral_fire_wall,,,wall,coral_fire,,,
FALSE,westeros_water_air_tab,FALSE,,,Fire Coral Web,coral_fire_web,,,plant,,,,
TRUE,westeros_water_air_tab,FALSE,,,Horn Coral,coral_horn,,,solid,coral_horn,,,
FALSE,westeros_water_air_tab,FALSE,,,Horn Coral Fan,coral_horn_fan,,,fan,,,,
TRUE,westeros_water_air_tab,FALSE,,,Horn Coral Fence,coral_horn_fence,,,fence,coral_horn,,,
TRUE,westeros_water_air_tab,FALSE,,,Horn Coral Slab,coral_horn_slab,,,slab,coral_horn,,,
TRUE,westeros_water_air_tab,FALSE,,,Horn Coral Stairs,coral_horn_stairs,,,stair,coral_horn,,,
TRUE,westeros_water_air_tab,FALSE,,,Horn Coral Wall,coral_horn_wall,,,wall,coral_horn,,,
FALSE,westeros_water_air_tab,FALSE,,,Horn Coral Web,coral_horn_web,,,plant,,,,
TRUE,westeros_water_air_tab,FALSE,,,Tube Coral,coral_tube,,,solid,coral_tube,,,
FALSE,westeros_water_air_tab,FALSE,,,Tube Coral Fan,coral_tube_fan,,,fan,,,,
TRUE,westeros_water_air_tab,FALSE,,,Tube Coral Fence,coral_tube_fence,,,fence,coral_tube,,,
TRUE,westeros_water_air_tab,FALSE,,,Tube Coral Slab,coral_tube_slab,,,slab,coral_tube,,,
TRUE,westeros_water_air_tab,FALSE,,,Tube Coral Stairs,coral_tube_stairs,,,stair,coral_tube,,,
TRUE,westeros_water_air_tab,FALSE,,,Tube Coral Wall,coral_tube_wall,,,wall,coral_tube,,,
FALSE,westeros_water_air_tab,FALSE,,,Tube Coral Web,coral_tube_web,,,plant,,,,
FALSE,westeros_banners_tab,FALSE,,,Corbray Banner,corbray_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_banners_tab,FALSE,,,Costayne Banner,costayne_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_decor_tab,FALSE,,,Cosy Smoke Particle Emitter,cosy_smoke_particle_emitter,,,particle,,,,
FALSE,westeros_grasses_shrubs_tab,FALSE,,,Cow Parsely,cow_parsely,Unsure,,plant,,,,
FALSE,westeros_banners_tab,FALSE,,,Crakehall Banner,crakehall_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Cranberry Bush,cranberry_bush,,,plant,,,,
FALSE,westeros_banners_tab,FALSE,,,Crane Banner,crane_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_decor_tab,FALSE,Wood Update,Ready For Work,Crate One,crate,Doku,,solid,,,,
FALSE,westeros_decor_tab,FALSE,Wood Update,Ready For Work,Crate Two,crate2,Doku,,solid,,,,
FALSE,westeros_decor_tab,FALSE,Wood Update,Ready For Work,Crate Three,crate3,Doku,,solid,,,,
FALSE,westeros_banners_tab,FALSE,,,Embroidered Cream Banner,cream_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Carrots,crop_carrots,,,crop,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Cocoa,crop_cocoa,,,cuboid-nsew,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Peas,crop_peas,,,crop,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Turnips,crop_turnips,,,crop,,,,
FALSE,westeros_crops_herbs_tab,FALSE,,,Wheat,crop_wheat,,,crop,,,,
FALSE,westeros_test_tab,FALSE,,,Compact CTM,ctm_compact,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Edges CTM (to water),ctm_edges,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Edges-Full CTM (to water),ctm_edges_full,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,CTM Edges Full Overlay,ctm_edges_full_overlay,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Horizontal CTM,ctm_horizontal,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,CTM Cushon Terrainset Overlay,ctm_overlay,WesterosBlocks,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Pattern CTM,ctm_pattern,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Pillar CTM,ctm_pillar,,,log,,,,
FALSE,westeros_test_tab,FALSE,,,Random CTM,ctm_random,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Simple CTM,ctm_simple,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Vertical CTM,ctm_vertical,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Vertical CTM (Connectstate),ctm_vertical_connectstate,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Vertical Overlay CTM,ctm_vertical_overlay,,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Westeros H+V,ctm_westerosctmhorizvert,WesterosBlocks,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Westeros CTM+Pattern,ctm_westerosctmpattern,WesterosBlocks,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Westeros CTM Single,ctm_westerosctmsingle,WesterosBlocks,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Westeros V+H,ctm_westerosctmverthoriz,WesterosBlocks,,solid,,,,
FALSE,westeros_test_tab,FALSE,,,Westeros Nested Cond,ctm_westerosnestedcond,WesterosBlocks,,solid,,,,
TRUE,westeros_foliage_tab,FALSE,,,Cushion Moss,cushion_moss,WesterosBlocks,,solid,cushion_moss,,,
TRUE,westeros_foliage_tab,FALSE,,,Cushion Moss Slab,cushion_moss_slab,WesterosBlocks,,slab,cushion_moss,,,
TRUE,westeros_foliage_tab,FALSE,,,Cushion Moss Stairs,cushion_moss_stairs,WesterosBlocks,,stair,cushion_moss,,,
TRUE,westeros_foliage_tab,FALSE,,,Cushion Moss Wall,cushion_moss_wall,WesterosBlocks,,wall,cushion_moss,,,
FALSE,westeros_food_blocks_tab,FALSE,,,Cut Grain Flour Sack,cut_grain_flour_sack,WesterosBlocks,,slab,,,,
FALSE,westeros_banners_tab,FALSE,Fabric Update,,Cuy Banner,cuy_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
FALSE,westeros_banners_tab,FALSE,Fabric Update,,Embroidered Cyan Banner,cyan_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool,cyan_wool,Doku,,solid,cyan_wool,,,
FALSE,westeros_banners_tab,FALSE,Fabric Update,,Cyan Wool Banner,cyan_wool_banner,WesterosBlocks,,cuboid-nsew-stack,,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Carpet,cyan_wool_carpet,Doku,,cuboid,cyan_wool,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Fence,cyan_wool_fence,Doku,,fence,cyan_wool,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Slab,cyan_wool_slab,Doku,,slab,cyan_wool,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Stairs,cyan_wool_stairs,Doku,,stair,cyan_wool,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Tip,cyan_wool_tip,Doku,,cuboid,cyan_wool,,,
TRUE,westeros_cloth_fibers_tab,FALSE,Fabric Update,,Cyan Wool Wall,cyan_wool_wall,Doku,,wall,cyan_wool,,,
FALSE,westeros_tool_blocks_tab,FALSE,Weapon/Shield Update,Complete,Dagger Block,dagger_block,WesterosBlocks,,cuboid-nsew,,,,
FALSE,westeros_foliage_tab,FALSE,,,Dappled Moss,dappled_moss,,,vines,,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone,dark_brown_sandstone,,,solid,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Fence,dark_brown_sandstone_fence,,,fence,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Hopper,dark_brown_sandstone_hopper,,,cuboid,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Slab,dark_brown_sandstone_slab,,,slab,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Stairs,dark_brown_sandstone_stairs,,,stair,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Tip,dark_brown_sandstone_tip,,,cuboid,dark_brown_sandstone,,,
TRUE,westeros_half_ashlar_tab,FALSE,,,Dark Brown Sandstone Wall,dark_brown_sandstone_wall,,,wall,dark_brown_sandstone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey,dark_cobblestone,,,solid,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Fence,dark_cobblestone_fence,,,fence,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Hopper,dark_cobblestone_hopper,,,cuboid,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Slab,dark_cobblestone_slab,,,slab,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Stairs,dark_cobblestone_stairs,,,stair,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Tip,dark_cobblestone_tip,,,cuboid,dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Green Grey Wall,dark_cobblestone_wall,,,wall,dark_cobblestone,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Dark Grey,dark_grey_brick_engraved,,,solid,,,,
FALSE,westeros_panelling_carvings_tab,FALSE,,,Ashlar Engraved Dark Grey Wall,dark_grey_brick_engraved_wall,,,wall,,,,
FALSE,westeros_furniture_tab,FALSE,,,Ashlar Furnace Dark Grey,dark_grey_brick_furnace,,,furnace,,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey,dark_grey_cobblestone,,,solid,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Fence,dark_grey_cobblestone_fence,,,fence,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Hopper,dark_grey_cobblestone_hopper,,,cuboid,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Slab,dark_grey_cobblestone_slab,,,slab,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Stairs,dark_grey_cobblestone_stairs,,,stair,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Tip,dark_grey_cobblestone_tip,,,cuboid,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Cobblestone Dark Grey Wall,dark_grey_cobblestone_wall,,,wall,dark_grey_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey,dark_grey_dark_cobblestone,,,solid,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Fence,dark_grey_dark_cobblestone_fence,,,fence,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Hopper,dark_grey_dark_cobblestone_hopper,,,cuboid,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Slab,dark_grey_dark_cobblestone_slab,,,slab,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Stairs,dark_grey_dark_cobblestone_stairs,,,stair,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Tip,dark_grey_dark_cobblestone_tip,,,cuboid,dark_grey_dark_cobblestone,,,
TRUE,westeros_cobblestone_tab,FALSE,Cobblestone Update,Ready For Work,Dark Cobblestone Dark Grey Wall,dark_grey_dark_cobblestone_wall,,,wall,dark_grey_dark_cobblestone,,,
